# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu;
# Wed Apr  1 11:51:09 2026;
#;
# User preference: * 6151;
#;
# COLUMN pl_name:        Planet Name;
# COLUMN hostname:       Host Name;
# COLUMN pl_letter:      Planet Letter;
# COLUMN hd_name:        HD ID;
# COLUMN sy_snum:        Number of Stars;
# COLUMN sy_pnum:        Number of Planets;
# COLUMN disc_year:      Discovery Year;
# COLUMN pl_orbper:      Orbital Period [days];
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au];
# COLUMN pl_rade:        Planet Radius [Earth Radius];
# COLUMN pl_radj:        Planet Radius [Jupiter Radius];
# COLUMN pl_orbeccen:    Eccentricity;
# COLUMN pl_insol:       Insolation Flux [Earth Flux];
# COLUMN pl_eqt:         Equilibrium Temperature [K];
# COLUMN pl_orbincl:     Inclination [deg];
# COLUMN st_spectype:    Spectral Type;
# COLUMN st_teff:        Stellar Effective Temperature [K];
# COLUMN st_rad:         Stellar Radius [Solar Radius];
# COLUMN st_mass:        Stellar Mass [Solar mass];
# COLUMN st_met:         Stellar Metallicity [dex];
# COLUMN st_age:         Stellar Age [Gyr];
# COLUMN rastr:          RA [sexagesimal];
# COLUMN ra:             RA [deg];
# COLUMN decstr:         Dec [sexagesimal];
# COLUMN dec:            Dec [deg];
# COLUMN glat:           Galactic Latitude [deg];
# COLUMN glon:           Galactic Longitude [deg];
# COLUMN elat:           Ecliptic Latitude [deg];
# COLUMN elon:           Ecliptic Longitude [deg];
# COLUMN sy_dist:        Distance [pc];
# COLUMN sy_plx:         Parallax [mas];
#;
pl_name,hostname,pl_letter,hd_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_met,st_age,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_dist,sy_plx;
WASP-41 c,WASP-41,c,,1,2,2015,421.00000000000,1.0700000000,13.10000000,1.17000000,0.294000,,241.00,,,5545.00,0.870000,0.930000,0.0600,1.2000,12h42m28.51s,190.6188034,-30d38m23.34s,-30.6398176,32.19228,300.65384,-23.86097,202.37491,163.37100000,6.0924700;
WASP-42 b,WASP-42,b,,1,1,2012,4.98168190000,0.0561000000,12.57649800,1.12200000,0.062000,137.1180,1021.00,88.00000,,5315.00,0.892000,0.951000,0.2900,4.4000,12h51m55.49s,192.9812030,-42d04m25.02s,-42.0736165,20.79804,303.02858,-33.26179,210.11006,177.29100000,5.6120000;
WASP-43 b,WASP-43,b,,1,1,2011,0.81347500000,0.0142000000,10.42400000,0.93000000,0.000000,680.8953,1426.70,82.60000,K7 V,4400.00,0.600000,0.580000,-0.0500,7.0000,10h19m37.96s,154.9081869,-09d48m23.20s,-9.8064431,37.86975,252.78676,-18.81336,160.51736,86.74670000,11.4991000;
WASP-44 b,WASP-44,b,,1,1,2011,2.42380400000,0.0345300000,12.32990000,1.10000000,0.000000,533.0000,1337.00,86.21000,G8 V,5420.00,0.906000,0.935000,-0.0030,10.3000,00h15m36.79s,3.9032733,-11d56m17.75s,-11.9382645,-72.63944,92.23763,-12.49065,358.75315,364.51200000,2.7150800;
WASP-45 b,WASP-45,b,,2,1,2011,3.12608900000,0.0396300000,10.60371400,0.94600000,0.000000,294.0000,1153.00,85.02000,K2 V,5150.00,0.855000,0.850000,-0.0300,12.7000,00h20m57.06s,5.2377567,-35d59m54.47s,-35.9984650,-79.01555,337.20575,-34.65549,348.35107,211.19600000,4.7064300;
WASP-46 b,WASP-46,b,,1,1,2011,1.43036763000,0.0233500000,13.15936600,1.17400000,0.000000,1281.2408,1636.00,82.80000,G6 V,5600.00,0.858000,0.828000,-0.3000,9.6000,21h14m56.88s,318.7370122,-55d52m18.71s,-55.8718634,-42.07383,340.69768,-37.75549,302.23245,375.31000000,2.6360400;
WASP-47 b,WASP-47,b,,1,4,2012,4.15915100000,0.0520000000,12.86000000,1.14729433,0.000600,409.0000,1275.00,89.00000,G9,5565.00,1.156000,1.058000,0.4300,6.5000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670,-48.18707,45.74798,-0.20871,328.99173,264.78000000,3.7496400;
WASP-47 c,WASP-47,c,,1,4,2015,589.57000000000,1.3930000000,,,0.264000,0.5490,247.00,90.00000,G9,5565.00,1.156000,1.058000,0.4300,6.5000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670,-48.18707,45.74798,-0.20871,328.99173,264.78000000,3.7496400;
WASP-47 d,WASP-47,d,,1,4,2015,9.03050100000,0.0850000000,3.65000000,0.32563175,0.001000,145.0000,885.00,89.23000,G9,5565.00,1.156000,1.058000,0.4300,6.5000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670,-48.18707,45.74798,-0.20871,328.99173,264.78000000,3.7496400;
WASP-47 e,WASP-47,e,,1,4,2015,0.78961000000,0.0167300000,1.83000000,0.16326195,0.000000,3740.0000,1992.00,86.73000,G9,5565.00,1.156000,1.058000,0.4300,6.5000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670,-48.18707,45.74798,-0.20871,328.99173,264.78000000,3.7496400;
WASP-48 b,WASP-48,b,,1,1,2011,2.14363000000,0.0344400000,16.81350000,1.50000000,0.000000,3410.2601,2035.00,80.09000,,5920.00,1.580000,0.880000,-0.1200,7.9000,19h24m38.97s,291.1623865,+55d28m22.90s,55.4730273,17.62719,86.88240,75.04512,322.45545,454.14400000,2.1732400;
WASP-49 b,WASP-49,b,,2,1,2012,2.78174000000,0.0379000000,12.44199000,1.11000000,0.000000,615.4709,1400.00,84.89000,G6 V,5600.00,0.970000,0.920000,-0.2300,11.9000,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,-17.86000,223.26522,-40.39949,91.36485,194.55300000,5.1113200;
WASP-5 b,WASP-5,b,,1,1,2008,1.62842790000,0.0267000000,12.18400000,1.08700000,0.038000,1559.4762,1706.00,86.90000,G5,5700.00,1.029000,0.960000,0.0900,5.4000,23h57m23.77s,359.3490277,-41d16m37.99s,-41.2772202,-72.01819,337.59323,-37.00390,340.21640,309.13700000,3.2063400;
WASP-50 b,WASP-50,b,,1,1,2011,1.95510000000,0.0293000000,13.06969400,1.16600000,0.009000,690.3398,1394.84,84.88000,,5400.00,0.843000,0.892000,-0.1200,7.0000,02h54m45.14s,43.6880738,-10d53m52.89s,-10.8980242,-56.78937,189.67935,-26.31225,37.60997,184.84800000,5.3816300;
WASP-52 b,WASP-52,b,,1,1,2012,1.74977980000,0.0272000000,14.24000000,1.27000000,0.000000,605.7625,1315.00,85.35000,K2 V,5000.00,0.790000,0.870000,0.0300,0.4000,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,-47.03849,86.18537,12.60095,352.91675,174.81800000,5.6917600;
WASP-53 b,WASP-53,b,,1,2,2017,3.30984430000,0.0410100000,12.03846600,1.07400000,0.030000,241.6656,1053.00,87.08000,,4953.00,0.798000,0.839000,0.2200,,02h07m38.20s,31.9091639,-20d39m42.63s,-20.6618430,-71.44770,196.64026,-31.36353,21.52926,201.33800000,4.9381000;
WASP-53 c,WASP-53,c,,1,2,2017,2840.00000000000,3.7300000000,,,0.836900,,,,,4953.00,0.798000,0.839000,0.2200,,02h07m38.20s,31.9091639,-20d39m42.63s,-20.6618430,-71.44770,196.64026,-31.36353,21.52926,201.33800000,4.9381000;
WASP-54 b,WASP-54,b,,2,1,2012,3.69364000000,0.0498800000,17.71022000,1.58000000,0.070000,1639.1072,1759.00,84.97000,F9,6100.00,1.760000,1.080000,-0.2700,6.9000,13h41m49.02s,205.4542456,-00d07m41.42s,-0.1281712,60.17515,328.93571,9.72433,203.63527,251.30300000,3.9521800;
WASP-55 b,WASP-55,b,,2,1,2012,4.46563100000,0.0558000000,14.72860064,1.31400000,0.000000,504.0000,1342.00,88.74000,,6096.00,1.090000,1.071000,-0.0300,3.0500,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961,44.13309,317.48266,-7.07163,208.40593,297.46200000,3.3336900;
WASP-56 b,WASP-56,b,,2,1,2012,4.61710000000,0.0561400000,10.53646000,0.94000000,0.000000,447.8200,1216.00,88.50000,G6,5600.00,0.960000,0.710000,0.1200,6.2000,12h13m27.85s,183.3660401,+23d03m20.47s,23.0556870,80.49100,236.20496,22.38321,173.40017,321.08400000,3.0864800;
WASP-57 b,WASP-57,b,,1,1,2012,2.83891856000,0.0376900000,11.76945000,1.05000000,0.000000,702.3850,1338.00,86.05000,G6,5600.00,0.927000,0.886000,-0.2500,2.6000,14h55m16.79s,223.8199788,-02d03m27.67s,-2.0576866,48.27260,353.50394,14.02223,221.99144,398.27600000,2.4826100;
WASP-58 b,WASP-58,b,,2,1,2012,5.01718000000,0.0562000000,16.02887000,1.43000000,0.000000,404.7112,1270.00,87.40000,G2 V,5800.00,1.220000,1.060000,-0.4500,12.8000,18h18m48.30s,274.7012534,+45d10m19.99s,45.1722194,24.35774,72.93325,68.46376,279.05221,290.40400000,3.4146900;
WASP-59 b,WASP-59,b,,1,1,2012,7.91958500000,0.0697000000,8.68700000,0.77500000,0.100000,38.0328,670.00,89.27000,K5 V,4650.00,0.613000,0.719000,-0.1500,0.5000,23h18m29.51s,349.6229547,+24d53m21.40s,24.8892770,-33.36243,97.55966,26.81633,1.11960,115.93600000,8.5967900;
WASP-6 b,WASP-6,b,,1,1,2009,3.36100260000,0.0421700000,12.54284940,1.11900000,0.054000,288.0000,1167.00,89.00000,,5438.00,0.790000,0.854000,-0.1500,3.2000,23h12m37.71s,348.1571282,-22d40m26.85s,-22.6741248,-67.19545,38.73059,-16.16199,340.08648,197.11900000,5.0446400;
WASP-60 b,WASP-60,b,,1,1,2012,4.30500000000,0.0554800000,9.86392000,0.88000000,0.000000,925.4935,1479.00,87.90000,G1 V,5900.00,1.170000,1.190000,-0.0400,1.7000,23h46m40.01s,356.6667136,+31d09m21.28s,31.1559115,-29.70224,106.98514,29.63473,10.61331,431.05200000,2.2916300;
WASP-61 b,WASP-61,b,,1,1,2012,3.85590000000,0.0521000000,15.80469000,1.41000000,0.000000,1062.0298,1624.40,89.35000,,6250.00,1.550000,1.820000,-0.1000,2.7000,05h01m11.92s,75.2996637,-26d03m14.92s,-26.0541438,-34.76468,227.12097,-48.47218,69.88369,488.66000000,2.0176200;
WASP-62 b,WASP-62,b,,1,1,2012,4.41195000000,0.0571000000,14.79588000,1.32000000,0.000000,653.2520,1475.30,88.30000,,6230.00,1.230000,1.110000,0.0400,2.6000,05h48m33.56s,87.1398205,-63d59m17.98s,-63.9883286,-31.03364,273.41568,-87.16372,63.74897,175.63100000,5.6648600;
WASP-63 b,WASP-63,b,,1,1,2012,4.37808000000,0.0574000000,15.80469000,1.41000000,0.000000,1103.2708,1469.91,87.80000,,5550.00,1.860000,1.280000,0.0800,8.3000,06h17m20.73s,94.3363562,-38d19m24.18s,-38.3233826,-22.72055,245.67215,-61.65467,97.17336,290.68400000,3.4114100;
WASP-64 b,WASP-64,b,,2,1,2012,1.57329180000,0.0264800000,14.24700000,1.27100000,0.000000,1563.6374,1689.00,86.57000,G7,5400.00,1.058000,1.004000,-0.0800,1.2000,06h44m27.58s,101.1149223,-32d51m30.20s,-32.8583878,-15.67381,242.23398,-55.65586,106.67683,369.92600000,2.6745100;
WASP-65 b,WASP-65,b,,1,1,2013,2.31142430000,0.0334000000,12.46400000,1.11200000,0.000000,957.0053,1480.00,88.80000,G6,5600.00,1.010000,0.930000,-0.0700,8.0000,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,30.91920,219.40614,-8.63867,133.33690,273.70300000,3.6250600;
WASP-66 b,WASP-66,b,,1,1,2012,4.08605000000,0.0546000000,15.69260000,1.40000000,0.000000,1434.7739,1569.70,85.90000,,6600.00,1.760000,1.330000,-0.3100,3.7000,10h32m54.01s,158.2250301,-34d59m23.67s,-34.9899074,19.78216,273.27444,-40.31601,176.18087,500.25800000,1.9717000;
WASP-67 b,WASP-67,b,,1,1,2012,4.61442000000,0.0517900000,12.89035000,1.15000000,0.000000,188.1062,1003.00,85.80000,,5200.00,0.880000,0.910000,-0.0700,12.6000,19h42m58.52s,295.7438485,-19d56m59.03s,-19.9497314,-20.00635,20.13786,1.36115,294.10047,189.46900000,5.2495600;
WASP-68 b,WASP-68,b,HD 193334,2,1,2014,5.08430000000,0.0620600000,14.79588000,1.32000000,0.000000,843.4794,1490.00,88.10000,G0,5910.00,1.790000,1.490000,0.2200,5.7000,20h20m22.97s,305.0957239,-19d18m53.02s,-19.3147271,-27.94726,24.36937,0.21065,302.85610,226.39900000,4.3883900;
WASP-69 b,WASP-69,b,,1,1,2014,3.86813881000,0.0453000000,11.21000000,1.00000000,0.000000,180.5564,971.00,86.79000,K,4792.00,0.801000,0.830000,0.3500,1.8000,21h00m06.23s,315.0259661,-05d05m41.49s,-5.0948570,-30.82613,43.85785,11.45250,315.96372,49.96050000,19.9871000;
WASP-7 b,WASP-7,b,HD 197286,1,1,2008,4.95464160000,0.0617000000,14.90797000,1.33000000,0.034000,612.6860,1487.00,87.03000,,6400.00,1.432000,1.276000,0.0000,2.4000,20h44m10.26s,311.0427558,-39d13m31.75s,-39.2254856,-37.87718,2.82200,-20.35184,302.85206,162.30300000,6.1330300;
WASP-70 A b,WASP-70 A,b,HD 358155,2,1,2014,3.71302030000,0.0485300000,13.04700000,1.16400000,0.000000,649.1548,1387.00,87.12000,G4,5763.00,1.215000,1.106000,-0.0060,9.5000,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,-34.92739,35.19027,3.33322,313.99468,222.35500000,4.4695800;
WASP-71 b,WASP-71,b,,1,1,2012,2.90367000000,0.0460000000,13.22662000,1.18000000,0.000000,3384.6097,2016.10,84.20000,F8,6050.00,1.820000,0.760000,0.1500,3.0000,01h57m03.23s,29.2634506,+00d45m31.77s,0.7588247,-57.95664,155.08853,-10.50236,27.47673,362.71500000,2.7288900;
WASP-72 b,WASP-72,b,,1,1,2012,2.21673000000,0.0371100000,14.45961000,1.29000000,0.000000,6233.7915,2210.00,86.80000,F7,6250.00,2.180000,2.780000,-0.0600,3.2000,02h44m09.62s,41.0400779,-30d10m08.68s,-30.1690785,-65.14654,226.66477,-43.38378,26.19888,434.75400000,2.2718300;
WASP-73 b,WASP-73,b,HD 202678,1,1,2014,4.08722000000,0.0551200000,15.91678000,1.42000000,0.000000,2242.3605,1790.00,87.40000,F9,6030.00,2.550000,2.520000,0.1400,4.3000,21h19m47.93s,319.9496969,-58d08m56.16s,-58.1489328,-42.11036,337.50306,-40.11023,301.87854,316.67800000,3.1292300;
WASP-74 b,WASP-74,b,,1,1,2015,2.13775000000,0.0344300000,15.24424000,1.36000000,0.000000,531.1590,1865.00,79.81000,F9,5990.00,1.420000,0.980000,0.3900,3.4900,20h18m09.32s,304.5388430,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,306.60257,149.21600000,6.6734200;
WASP-75 b,WASP-75,b,,2,1,2013,2.48419300000,0.0375000000,14.23500000,1.27000000,0.000000,1657.0000,1710.00,82.00000,F9,6100.00,1.260000,1.140000,0.0700,3.5000,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686,-56.95485,56.87831,-2.96203,339.69348,294.00100000,3.3734100;
WASP-76 b,WASP-76,b,,2,1,2016,1.80988198000,0.0330000000,20.78145022,1.85400000,0.000000,4104.0000,2228.00,89.62300,F7,6329.00,1.756000,1.458000,0.3660,1.8160,01h46m31.90s,26.6329360,+02d42m01.40s,2.7003890,-57.34698,149.08514,-7.75221,25.68783,194.45900000,5.1204300;
WASP-77 A b,WASP-77 A,b,,2,1,2012,1.36002939500,0.0232336330,13.56000000,1.21000000,0.013530,1440.0000,1674.00,89.99000,G8 V,5617.00,0.910000,0.903000,-0.1000,6.2000,02h28m37.33s,37.1555223,-07d03m38.40s,-7.0606675,-59.43598,176.35044,-20.56103,32.34906,105.16600000,9.4818200;
WASP-78 b,WASP-78,b,,1,1,2012,2.17518000000,0.0348800000,21.63337000,1.93000000,0.000000,4812.6238,2469.70,83.20000,,6100.00,2.460000,1.870000,-0.3500,2.8000,04h15m01.50s,63.7562662,-22d06m59.00s,-22.1163901,-43.76510,218.38540,-42.52763,56.22497,754.25800000,1.2967900;
WASP-79 b,WASP-79,b,,1,1,2012,3.66239200000,0.0519000000,17.14974047,1.53000000,0.000000,1645.9887,1716.20,86.10000,F5,6600.00,1.510000,1.390000,0.0300,1.4000,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,-43.44491,230.54190,-51.32643,56.48510,246.69000000,4.0249700;
WASP-8 b,WASP-8,b,,2,2,2010,8.15872000000,0.0801000000,12.66617000,1.13000000,0.310000,209.1180,1059.00,88.55000,G8 V,5600.00,1.030000,1.340000,0.1700,3.0000,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,-76.39546,354.25134,-31.74190,344.33059,89.96060000,11.0873000;
WASP-8 c,WASP-8,c,,2,2,2013,4323.00000000000,5.2800000000,12.50000000,1.12000000,0.000000,,,,G8 V,5690.00,0.960000,1.040000,0.1700,3.0000,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,-76.39546,354.25134,-31.74190,344.33059,89.96060000,11.0873000;
WASP-80 b,WASP-80,b,,1,1,2012,3.06785234000,0.0344000000,11.19779100,0.99900000,0.002000,72.4420,825.00,89.02000,K7-M0 V,4143.00,0.586000,0.577000,-0.1300,7.0000,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,-19.00928,40.51938,17.36198,304.94131,49.78760000,20.0565000;
WASP-81 b,WASP-81,b,,1,1,2017,2.71647620000,0.0390800000,16.01766100,1.42900000,0.066000,1034.0911,1623.00,88.69000,,5870.00,1.283000,1.080000,-0.3600,,20h16m49.92s,304.2079924,+03d17m38.22s,3.2939492,-17.29285,46.05986,22.40408,307.37581,398.50500000,2.4816300;
WASP-82 b,WASP-82,b,,1,1,2015,2.70579000000,0.0447000000,18.15858000,1.62000000,0.000000,3557.2900,2190.00,87.90000,F5,6480.00,2.100000,1.480000,0.1200,,04h50m38.54s,72.6605916,+01d53m37.81s,1.8938365,-25.61699,196.26285,-20.43671,71.46159,275.66400000,3.5992400;
WASP-83 b,WASP-83,b,,1,1,2015,4.97125200000,0.0590000000,11.65736000,1.04000000,0.000000,238.8750,1120.00,88.90000,G8,5510.00,1.050000,1.110000,0.2900,5.0000,12h40m36.47s,190.1519558,-19d17m03.67s,-19.2843527,43.51326,299.40708,-13.69931,196.99338,271.10300000,3.6606600;
WASP-84 b,WASP-84,b,,1,2,2014,8.52349648000,0.0778000000,10.72000000,0.95600000,0.000000,34.6952,732.00,88.29200,K0,5280.00,0.768000,0.853000,0.0000,2.1000,08h44m25.68s,131.1069959,+01d51m35.62s,1.8598933,25.83571,224.91107,-15.65135,133.02952,100.58800000,9.9129500;
WASP-84 c,WASP-84,c,,1,2,2023,1.44688490000,0.0235900000,1.95000000,0.17400000,,1452.1800,1329.00,83.20000,K0,5280.00,0.768000,0.853000,0.0000,2.1000,08h44m25.68s,131.1069959,+01d51m35.62s,1.8598933,25.83571,224.91107,-15.65135,133.02952,100.58800000,9.9129500;
WASP-85 A b,WASP-85 A,b,,2,1,2016,2.65567770000,0.0390000000,13.89916000,1.24000000,0.000000,640.3258,1452.00,89.69000,G5 V,6112.00,0.935000,1.090000,0.1180,,11h43m37.93s,175.9080328,+06d33m49.62s,6.5637842,63.87857,261.79320,4.39767,173.63262,141.88700000,7.0197000;
WASP-87 b,WASP-87,b,,2,1,2016,1.68279500000,0.0294600000,15.52446500,1.38500000,0.000000,4170.0965,2049.54,81.07000,,6450.00,1.627000,1.204000,,,12h21m17.92s,185.3246821,-52d50m26.94s,-52.8408163,9.76096,298.32215,-45.14548,211.48832,298.39200000,3.3231300;
WASP-88 b,WASP-88,b,,1,1,2014,4.95400000000,0.0643100000,16.36514000,1.46000000,0.000000,1489.5543,1772.00,88.00000,F6,6430.00,1.800000,0.940000,-0.0800,3.0000,20h38m02.70s,309.5112337,-48d27m43.50s,-48.4620833,-37.30371,351.09757,-28.89794,298.80562,523.75600000,1.8810800;
WASP-89 b,WASP-89,b,,1,1,2015,3.35642270000,0.0427000000,11.65736000,1.04000000,0.193000,278.8533,1120.00,89.40000,K3,5130.00,0.880000,0.920000,0.1500,1.3000,20h55m36.01s,313.9000261,-18d58m17.07s,-18.9714084,-35.60741,28.20647,-1.55981,310.99015,290.94600000,3.4085500;
WASP-90 b,WASP-90,b,,1,1,2016,3.91624300000,0.0562000000,18.27067000,1.63000000,0.000000,1704.4939,1840.00,82.10000,F6,6430.00,1.980000,1.550000,0.1100,4.4000,21h02m07.67s,315.5319489,+07d03m22.61s,7.0562793,-24.88470,55.87483,22.90748,320.24898,466.43300000,2.1199600;
WASP-91 b,WASP-91,b,,1,1,2017,2.79858100000,0.0370000000,11.54527000,1.03000000,0.000000,332.5562,1160.00,86.80000,K3,4920.00,0.860000,0.840000,0.1900,,23h51m23.14s,357.8464340,-70d09m10.30s,-70.1528621,-46.11619,310.22075,-59.08277,311.32042,149.94200000,6.6403800;
WASP-92 b,WASP-92,b,,1,1,2016,2.17467420000,0.0348000000,16.37634900,1.46100000,0.000000,1622.2528,1871.00,83.75000,F7,6280.00,1.341000,1.190000,0.0000,2.2900,16h26m46.09s,246.6920395,+51d02m28.08s,51.0411328,43.22089,78.78019,70.58371,221.54568,575.88900000,1.7076400;
WASP-93 b,WASP-93,b,,1,1,2016,2.73253210000,0.0421100000,17.90077300,1.59700000,0.000000,2531.1336,1942.00,81.18000,F4,6700.00,1.524000,1.334000,0.0700,0.7000,00h37m50.10s,9.4587443,+51d17m19.60s,51.2887780,-11.52565,120.76211,42.45700,33.26113,370.28400000,2.6733500;
WASP-94 A b,WASP-94 A,b,,2,2,2014,3.95019000000,0.0550000000,17.71022000,1.58000000,0.000000,1009.3800,1604.00,88.70000,F8,6170.00,1.480000,1.670000,0.2600,2.7000,20h55m07.98s,313.7832393,-34d08m08.70s,-34.1357512,-39.37856,9.65450,-16.09008,306.58501,211.21100000,4.7067600;
WASP-94 B b,WASP-94 B,b,,2,2,2014,2.00839000000,0.0335000000,14.10000000,1.26000000,0.000000,,,,F9,6040.00,1.350000,1.240000,0.2300,4.0000,20h55m09.19s,313.7882932,-34d08m08.61s,-34.1357240,-39.38269,9.65538,-16.09125,306.58919,208.69600000,4.7634800;
WASP-95 b,WASP-95,b,,1,1,2014,2.18467000000,0.0341600000,13.78707000,1.23000000,0.000000,1362.1381,1570.00,88.40000,G2,5830.00,1.230000,1.460000,0.1400,2.4000,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,-55.51383,346.13354,-35.43814,319.32702,137.54400000,7.2418200;
WASP-96 b,WASP-96,b,,1,1,2014,3.42526020000,0.0453000000,13.45000000,1.20000000,0.000000,517.0000,1285.00,85.60000,G8,5540.00,1.050000,1.060000,0.1400,8.0000,00h04m11.18s,1.0465696,-47d21m38.29s,-47.3606352,-67.74839,324.41348,-42.83197,337.44328,352.46400000,2.8088200;
WASP-97 b,WASP-97,b,,1,1,2014,2.07276000000,0.0330300000,12.77826000,1.14000000,0.000000,1414.8700,1555.00,88.00000,G5,5640.00,1.080000,1.180000,0.2300,4.8000,01h38m25.23s,24.6051389,-55d46m19.20s,-55.7720006,-60.12739,289.64107,-58.40126,347.42847,151.06800000,6.5906400;
WASP-98 b,WASP-98,b,,2,1,2014,2.96264036000,0.0376200000,12.82309600,1.14400000,0.000000,269.8828,1171.00,86.38000,G7,5473.00,0.741000,0.809000,-0.4900,2.7000,03h53m42.96s,58.4290113,-34d19m41.78s,-34.3282716,-50.50277,234.93391,-52.87037,44.24785,281.74200000,3.5204900;
WASP-99 b,WASP-99,b,,1,1,2014,5.75251000000,0.0717000000,11.43318000,1.02000000,0.000000,828.8268,1480.00,88.80000,F8,6150.00,1.640000,1.210000,0.2100,3.0000,02h39m35.44s,39.8976689,-50d00m29.50s,-50.0081934,-59.18287,268.16257,-60.09926,8.47002,158.66000000,6.2740300;
WD 0806-661 b,WD 0806-661,b,,1,1,2011,,2500.0000000000,12.60000000,1.12000000,,,340.00,,DQ,9552.00,,0.620000,,2.1000,08h06m54.62s,121.7275683,-66d18m21.18s,-66.3058835,-17.57098,279.42436,-77.44877,193.47443,19.24440000,51.9342000;
WD 1856+534 b,WD 1856+534,b,,3,1,2020,1.40794050000,0.0204000000,10.40000000,0.92782585,0.000000,0.1810,163.00,88.77800,DC,4710.00,0.013100,0.518000,,7.9300,18h57m39.76s,284.4156750,+53d30m32.49s,53.5090244,20.62284,83.49862,75.17654,305.35450,24.73590000,40.3983000;
WISE J033605.05-014350.4 b,WISE J033605.05-014350.4,b,,1,1,2023,2560.00000000000,0.9700000000,12.60000000,1.12000000,,,325.00,,,415.00,,0.013100,,3.0000,03h36m05.05s,54.0210417,-01d43m50.5s,-1.7306944,-43.11770,187.25765,-20.45410,51.18655,,;
WISEP J121756.91+162640.2 A b,WISEP J121756.91+162640.2 A,b,,1,1,2012,,8.0000000000,10.46800000,0.93400000,,,450.00,,T8.5,575.00,0.091000,0.029000,,6.0000,12h17m56.91s,184.4871250,+16d26m40.2s,16.4445000,76.79740,265.23833,16.83245,177.37559,10.10000000,99.0000000;
WISPIT 1 b,WISPIT 1,b,,2,2,2025,,338.0000000000,12.40000000,1.11000000,,,,,K4 V,4670.00,1.116100,0.720000,,0.0156,07h51m11.65s,117.7985550,-50d08m15.67s,-50.1376852,-11.70976,263.70129,-68.40007,144.28731,230.00700000,4.3189100;
WISPIT 1 c,WISPIT 1,c,,2,2,2025,,840.0000000000,12.80000000,1.14000000,,,,,K4 V,4670.00,1.116100,0.720000,,0.0156,07h51m11.65s,117.7985550,-50d08m15.67s,-50.1376852,-11.70976,263.70129,-68.40007,144.28731,230.00700000,4.3189100;
WISPIT 2 b,WISPIT 2,b,,1,1,2025,,57.0000000000,17.93436912,1.60000000,,,,,,4400.00,1.418000,1.080000,,0.0051,19h23m17.04s,290.8209991,-07d40m55.50s,-7.6820823,-10.55145,29.64424,14.23017,291.30591,134.90700000,7.3876800;
WTS-1 b,WTS-1,b,,1,1,2012,3.35205700000,0.0470000000,16.70000000,1.49000000,0.100000,,1500.00,85.50000,F6 V,6250.00,1.150000,1.200000,-0.5000,2.5500,19h35m56.41s,293.9850284,+36d17m46.66s,36.2962939,7.55713,70.01625,56.72280,306.65873,2346.01000000,0.4030340;
WTS-2 b,WTS-2,b,,1,1,2014,1.01870680000,0.0185500000,15.27786700,1.36300000,0.000000,2544.6509,2000.00,83.55000,K2 V,5000.00,0.752000,0.820000,0.2000,0.6000,19h34m55.87s,293.7327826,+36d48m55.78s,36.8154936,7.98072,70.38182,57.27869,306.58494,1030.76834437,0.9701501;
Wendelstein-1 b,Wendelstein-1,b,,1,1,2020,2.66341600000,0.0282000000,11.56096260,1.03140000,0.012000,113.6142,2198.00,86.12000,K7 V,4251.00,0.610000,0.650000,,,19h56m12.15s,299.0506412,+17d34m11.87s,17.5699627,-5.67824,55.99845,37.47905,305.68239,305.30000000,3.2470200;
Wendelstein-2 b,Wendelstein-2,b,,1,1,2020,1.75222390000,0.0234000000,12.99347280,1.15920000,0.057000,282.3101,2470.00,87.87000,K6 V,4591.00,0.660000,0.730000,,,19h51m09.82s,297.7909214,+16d54m45.24s,16.9125679,-4.97654,54.81552,37.12690,304.01663,565.54100000,1.7409400;
Wolf 1061 b,Wolf 1061,b,,1,3,2015,4.88690000000,0.0375000000,1.21000000,0.10800000,0.150000,7.3400,,,M3.5,3342.00,0.307000,0.294000,-0.0900,,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,23.67715,3.34702,9.06449,247.85449,4.30592000,232.2100000;
